,x,y,radius,breast_area,count,mean,std,min,25%,50%,75%,max,skew,kurtosis
test_Mix_DPerc0_c_1.dcm,1743.0,793.0,11.31370849898476,421792,484.0,0.9814310944817195,0.000998972783089791,0.9787441824979018,0.980697337300679,0.9814068818188754,0.9820897230487525,0.9844968337529565,0.1847264025557123,-0.33311060030176154
test_Mix_DPerc0_c_1.dcm,1742.0,600.0,11.31370849898476,421792,484.0,0.983686308558861,0.0019269337947200036,0.9785458152132448,0.9823453116655222,0.9837186236362249,0.9851377126726177,0.9879301136797132,-0.24703419978786076,-0.38070772786091883
test_Mix_DPerc0_c_1.dcm,1741.0,638.0,11.31370849898476,421792,484.0,0.9810611262545343,0.0019047147741888073,0.9772030212863355,0.979777981231403,0.9808422980086976,0.9821507591363393,0.9873502708476387,0.6596529844341866,0.5501719954166744
test_Mix_DPerc0_c_1.dcm,1740.0,884.0,11.31370849898476,421792,484.0,0.984593306081477,0.0019976927235412865,0.9792324711985961,0.9834287022201876,0.9846570534828718,0.9857328145265889,0.9890135042343786,-0.005388621031593985,-0.15702432141790612
test_Mix_DPerc0_c_1.dcm,1732.0,1640.0,11.31370849898476,421792,484.0,0.9817252720298976,0.0014814190675375356,0.9775844968337529,0.9805523765926604,0.9818188754100862,0.9826504921034561,0.9858396276798658,0.12081077765194452,-0.2878089615184504
test_Mix_DPerc0_c_1.dcm,1720.0,816.0,11.31370849898476,421792,484.0,0.9822847800084114,0.0014250762822825955,0.9783016708628977,0.9813344014648661,0.9821622034027618,0.9832036316472114,0.9864652475776303,0.2603455651077311,-0.002338804986205491
test_Mix_DPerc0_c_1.dcm,1714.0,974.0,11.31370849898476,421792,484.0,0.9825256140337603,0.001403386732700529,0.9781643396658274,0.9815938048371099,0.9824368657969024,0.9836881055924315,0.9858396276798658,-0.23249944236967765,-0.10603019980271747
test_Mix_DPerc0_c_1.dcm,1691.0,1417.0,11.31370849898476,421792,484.0,0.9837276718578868,0.0011681041071270296,0.9810330357824063,0.9830014496070801,0.9838330663004501,0.98457312886244,0.9870908674753949,-0.19674348806951333,-0.19464569372450574
test_Mix_DPerc0_c_1.dcm,1684.0,448.0,11.31370849898476,421792,484.0,0.9758686450429932,0.0025981823334728085,0.967879758907454,0.9748378728923476,0.9761272602426184,0.9776798657206073,0.9810025177386129,-1.112320318285114,1.468605685916502
test_Mix_DPerc0_c_1.dcm,1676.0,460.0,11.31370849898476,421792,484.0,0.9763864113996242,0.0029494884391407356,0.9669031815060655,0.9749370565346761,0.9769207293812466,0.978286411841001,0.9813076981765468,-1.186344555274361,1.520934542542947
test_Mix_DPerc0_c_1.dcm,1673.0,1417.0,11.31370849898476,421792,484.0,0.9835185223718068,0.0013495207064652581,0.979995422293431,0.9826199740596627,0.9837262531471732,0.9845273517967499,0.9865262836652171,-0.34805601116764556,-0.6262230066817421
test_Mix_DPerc0_c_1.dcm,1651.0,1485.0,11.31370849898476,421792,484.0,0.982492605364492,0.0016620975188345244,0.9793240253299763,0.9811703669794766,0.9823071641107805,0.9835393301289387,0.9891050583657588,0.9557918437538417,1.2957127704702422
test_Mix_DPerc0_c_1.dcm,1641.0,1634.0,11.31370849898476,421792,484.0,0.9749437402384822,0.003325837344147867,0.966674296177615,0.9724078736552987,0.9757610437170977,0.9772487983520256,0.9820248722056916,-0.3298266793731487,-0.563194156355128
test_Mix_DPerc0_c_1.dcm,1627.0,926.0,11.31370849898476,421792,484.0,0.9815917871152062,0.001474819084910086,0.9782711528191043,0.9805600061036087,0.9812542915999084,0.9824254215304798,0.9856412603952087,0.7519955535348419,0.05962670572176367
test_Mix_DPerc0_c_1.dcm,1507.0,750.0,11.31370849898476,421792,484.0,0.9741051245722587,0.0025269658432041453,0.9664606698710613,0.972854200045777,0.9741817349507896,0.9760471503776608,0.9786678873884184,-0.5123953988190799,-0.1497766254385138
test_Mix_DPerc0_c_1.dcm,1489.0,930.0,11.31370849898476,421792,484.0,0.9822434167093856,0.0016147170636858859,0.9771419851987487,0.9813000686655985,0.9821545738918135,0.9832913710231174,0.9876401922636759,0.03715053597003564,0.6419623347509985
test_Mix_DPerc0_c_1.dcm,1479.0,838.0,11.31370849898476,421792,484.0,0.9751577763947974,0.0031923646124650323,0.9654840924696727,0.9737239642938887,0.9751430533302815,0.9774166475928893,0.9815213244831006,-0.5150228009092344,0.22656330857660162
